ï»¿id,game,start_date,end_date,price,seller,year,real_value,id
555,Ghostrunner 2,2024-12-26,27/12/2024,39.99,505 Games,2024,41.589600000000004,0
556,Hot Wheels Unleashed,2024-12-27,28/12/2024,39.99,Milestone S.R.L.,2024,41.589600000000004,0
557,KILL KNIGHT,2024-12-28,29/12/2024,14.99,Playside,2024,15.5896,0
558,Orcs Must Die! 3 (repeat),2024-12-29,30/12/2024,0.0,Unknown Publisher,2024,0.0,0
559,REDACTED (mystery day 2024)*,2024-12-30,31/12/2024,0.0,Unknown Publisher,2024,0.0,0
560,Sifu,2024-12-31,01/01/2025,39.99,Sloclap,2024,41.589600000000004,0
561,Kingdom Come: Deliverance,2025-01-01,02/01/2025,29.99,Warhorse Studios,2025,30.2899,0
562,Hell Let Loose,2025-01-02,09/01/2025,49.99,Team17,2025,50.489900000000006,0
563,Turmoil,2025-01-09,16/01/2025,12.99,Kiwiclockwork Studios,2025,13.1199,0
564,Escape Academy,2025-01-16,23/01/2025,19.99,Iam8Bit Presents,2025,20.189899999999998,0
565,Behind the Frame: The Finest Scenery,2025-01-23,30/01/2025,12.99,Akupara Games,2025,13.1199,0
566,Undying,2025-01-30,06/02/2025,19.99,Unknown Publisher,2025,20.189899999999998,0
567,Beyond Blue,2025-02-06,13/02/2025,19.99,E-Line Media,2025,20.189899999999998,0
568,Humankind,2025-02-06,13/02/2025,49.99,Amplitude Studios,2025,50.489900000000006,0
569,F1 Manager 2024,2025-02-13,20/02/2025,34.99,Frontier Developments,2025,35.3399,0
570,Garden Story,2025-02-20,27/02/2025,19.99,Rose City Games,2025,20.189899999999998,0
571,World War Z Aftermath,2025-02-20,27/02/2025,39.99,Saber Interactive Inc,2025,40.389900000000004,0
572,Mages of Mystralia,2025-02-27,06/03/2025,19.99,Borealys Games,2025,20.189899999999998,0
573,Them's Fightin' Herds,2025-03-06,13/03/2025,31.98,Gameplay Group International,2025,32.2998,0
574,Mortal Shell,2025-03-13,20/03/2025,29.99,Playstack,2025,30.2899,0
575,World Of Warships â€“ Anniversary Party Flavor,2025-03-13,20/03/2025,0.0,Unknown Publisher,2025,0.0,0
576,Jurassic World Evolution 2,2025-03-20,27/03/2025,59.99,Frontier Developments,2025,60.5899,0
577,Cat Quest,2025-03-27,03/04/2025,12.99,Kepler Interactive,2025,13.1199,0
578,"Neko Ghost, Jump!",2025-03-27,03/04/2025,9.99,Burgos Games,2025,10.0899,0
579,Cat Quest 2,2025-04-03,10/04/2025,14.99,Kepler Interactive,2025,15.1399,0
580,River City Girls,2025-04-10,17/04/2025,29.99,Wayforward,2025,30.2899,0
581,Botanicula,2025-04-17,24/04/2025,14.99,Amanita Design,2025,15.1399,0
582,Chuchel,2025-04-24,01/05/2025,9.99,Amanita Design,2025,10.0899,0
583,Albion Online Welcome Gift,2025-04-24,01/05/2025,0.0,Unknown Publisher,2025,0.0,0
584,Super Space Club,2025-05-01,08/05/2025,14.99,Grahamoflegend,2025,15.1399,0
585,Deadtime Defenders,2025-05-08,15/05/2025,9.99,Arcane Embers,2025,10.0899,0
586,Touch Type Tale,2025-05-08,15/05/2025,19.99,Mythwright,2025,20.189899999999998,0
587,Happy Game,2025-05-15,22/05/2025,13.13,Amanita Design,2025,13.2613,0
588,Dead Island 2,2025-05-15,22/05/2025,59.99,Deep Silver,2025,60.5899,0
589,Deliver At All Costs,2025-05-22,29/05/2025,29.99,Konami,2025,30.2899,0
590,Gigapocalypse,2025-05-22,29/05/2025,9.99,Headup,2025,10.0899,0
591,Sifu,2025-05-22,29/05/2025,39.99,Sloclap,2025,40.389900000000004,0
592,Limbo,2025-05-29,05/06/2025,12.49,Playdead,2025,12.6149,0
593,Tiny Tina's Wonderlands,2025-05-29,05/06/2025,59.99,2K,2025,60.5899,0
594,Deathloop,2025-06-05,12/06/2025,59.99,Bethesda Softworks,2025,60.5899,0
595,Ogu and the Secret Forest,2025-06-05,12/06/2025,24.99,Sinkhole Studio,2025,25.2399,0
596,Two Point Hospital,2025-06-12,19/06/2025,29.99,Sega,2025,30.2899,0
597,The Operator,2025-06-19,26/06/2025,13.99,Bureau 81,2025,14.129900000000001,0
598,Sable,2025-06-26,03/07/2025,24.99,Raw Fury,2025,25.2399,0
599,Backpack Hero,2025-07-03,10/07/2025,19.99,Pretty Soon,2025,20.189899999999998,0
600,Figment,2025-07-03,10/07/2025,19.99,Bedtime Digital Games,2025,20.189899999999998,0
601,Figment 2,2025-07-10,17/07/2025,24.99,Bedtime Digital Games,2025,25.2399,0
602,Sky Racket,2025-07-10,17/07/2025,14.99,Double Dash Studios,2025,15.1399,0
603,Civilization 6 Platinum Edition,2025-07-17,24/07/2025,0.0,Unknown Publisher,2025,0.0,0
604,Legion TD2,2025-07-24,31/07/2025,19.99,Autoattack Games,2025,20.189899999999998,0
605,Keylocker,2025-07-31,07/08/2025,19.99,Serenity Forge,2025,20.189899999999998,0
606,Pilgrims,2025-07-31,07/08/2025,6.99,Amanita Design,2025,7.0599,0
607,112 Operator,2025-08-07,14/08/2025,24.99,Games Operators,2025,25.2399,0
608,Road Redemption,2025-08-07,14/08/2025,19.99,Tripwire Presents,2025,20.189899999999998,0
609,Hidden Folks,2025-08-14,21/08/2025,14.99,Adriaan De Jongh,2025,15.1399,0
610,Totally Reliable Delivery Service,2025-08-14,21/08/2025,14.99,Infogrames,2025,15.1399,0
611,Kamaeru: A Frog Refuge,2025-08-21,28/08/2025,19.99,Armor Games Studios,2025,20.189899999999998,0
612,Strange Horticulture,2025-08-21,28/08/2025,15.99,Iceberg Interactive,2025,16.1499,0
613,Machinarium,2025-08-28,04/09/2025,19.99,Amanita Design,2025,20.189899999999998,0
614,Make Way,2025-08-28,04/09/2025,14.99,Secret Mode,2025,15.1399,0
615,Monument Valley,2025-09-04,11/09/2025,7.99,Ustwo Games,2025,8.0699,0
616,Ghostrunner 2,2025-09-11,18/09/2025,39.99,505 Games,2025,40.389900000000004,0
617,Monument Valley 2,2025-09-11,18/09/2025,7.99,Ustwo Games,2025,8.0699,0
618,The Battle of Polytopia,2025-09-11,18/09/2025,14.99,Midjiwan Ab,2025,15.1399,0
619,Project Winter,2025-09-18,25/09/2025,9.99,Other Ocean Group,2025,10.0899,0
620,Samorost 2,2025-09-18,25/09/2025,4.99,Amanita Design,2025,5.0399,0
621,Rustler - Grand Theft Horse,2026-01-22,29-01-2026,24.99,Games Operators,2026,24.99,0
